7 21 36
7 22 36
7 23 36
7 24 36
7 25 36
7 26 36
7 27 36
7 28 36
7 29 36
7 30 36
7 31 36
7 32 1
7 33 36
7 34 1
7 35 36
7 36 36
7 37 36
7 38 36
7 39 36
7 40 36
7 41 36
7 42 36
7 43 36
7 44 36
7 45 36
7 46 36
7 47 36
7 48 36
7 49 36
7 50 36
7 51 1
7 52 1
7 53 1
7 54 36
7 55 36
7 56 36
7 57 36
7 58 36
7 59 36
7 60 36
7 61 36
7 62 36
7 63 36
8 0 36
8 1 36
8 2 36
8 3 36
8 4 36
8 5 36
8 6 36
8 7 36
8 8 36
8 9 36
8 10 36
8 11 36
8 12 36
8 13 36
8 14 36
8 15 36
8 16 36
8 17 36
8 18 36
8 19 36
8 20 36
8 21 36
8 22 36
8 23 36
8 24 1
8 25 36
8 26 72
8 27 36
8 28 36
8 29 1
8 30 36
8 31 36
8 32 36
8 33 36
8 34 36
8 35 36
8 36 36
8 37 36
8 38 36
8 39 36
8 40 36
8 41 36
8 42 36
8 43 36
8 44 36
8 45 36
8 46 36
8 47 36
8 48 36
8 49 36
8 50 36
8 51 36
8 52 36
8 53 36
8 54 36
8 55 36
8 56 36
8 57 36
8 58 36
8 59 36
8 60 36
8 61 36
8 62 36
8 63 36
9 0 36
9 1 36
9 2 36
9 3 1
9 4 36
9 5 36
9 6 36
9 7 36
9 8 36
9 9 1
9 10 36
9 11 36
9 12 36
9 13 36
9 14 36
9 15 36
9 16 36
9 17 36
9 18 36
9 19 36
9 20 36
9 21 72
9 22 36
9 23 36
9 24 36
9 25 36
9 26 36
9 27 36
9 28 36
9 29 36
9 30 36
9 31 36
9 32 36
9 33 36
9 34 36
9 35 36
9 36 36
9 37 36
9 38 36
9 39 36
9 40 36
9 41 36
9 42 36
9 43 36
9 44 36
9 45 36
9 46 36
9 47 36
9 48 36
9 49 36
9 50 36
9 51 36
9 52 36
9 53 36
9 54 36
9 55 1
9 56 36
9 57 36
9 58 36
9 59 36
9 60 36
9 61 36
9 62 36
9 63 36
10 0 36
10 1 36
10 2 36
10 3 36
10 4 36
10 5 36
10 6 36
10 7 36
10 8 36
10 9 36
10 10 36
10 11 36
10 12 36
10 13 36
10 14 36
10 15 36
10 16 36
10 17 36
10 18 36
10 19 36
10 20 36
10 21 36
10 22 36
10 23 36
10 24 36
10 25 36
10 26 36
10 27 36
10 28 36
10 29 36
10 30 36
10 31 36
10 32 36
10 33 36
10 34 1
10 35 36
10 36 36
10 37 36
10 38 36
10 39 72
10 40 36
10 41 36
10 42 36
10 43 36
10 44 36
10 45 36
10 46 36
10 47 36
10 48 36
10 49 36
10 50 1
10 51 36
10 52 36
10 53 1
10 54 36
10 55 36
10 56 36
10 57 36
10 58 36
10 59 36
10 60 36
10 61 36
10 62 36
10 63 36
11 0 36
11 1 36
11 2 36
11 3 36
11 4 36
11 5 36
11 6 36
11 7 36
11 8 36
11 9 36
11 10 36
11 11 36
11 12 36
11 13 36
11 14 36
11 15 36
11 16 36
11 17 36
11 18 36
11 19 72
11 20 36
11 21 36
11 22 36
11 23 36
11 24 36
11 25 1
11 26 36
11 27 36
11 28 36
11 29 36
11 30 36
11 31 36
11 32 1
11 33 36
11 34 1
11 35 36
11 36 36
11 37 36
11 38 36
11 39 36
11 40 36
11 41 36
11 42 36
11 43 36
11 44 36
11 45 36
11 46 36
11 47 36
11 48 36
11 49 1
11 50 36
11 51 36
11 52 36
11 53 36
11 54 36
11 55 36
11 56 36
11 57 36
11 58 36
11 59 36
11 60 36
11 61 36
11 62 36
11 63 36
12 0 72
12 1 36
12 2 36
12 3 36
12 4 36
12 5 36
12 6 36
12 7 36
12 8 36
12 9 36
12 10 36
12 11 36
12 12 36
12 13 36
12 14 36
12 15 36
12 16 36
12 17 36
12 18 36
12 19 36
12 20 36
12 21 36
12 22 36
12 23 36
12 24 36
12 25 36
12 26 36
12 27 1
12 28 36
12 29 36
12 30 36
12 31 36
12 32 36
12 33 36
12 34 36
12 35 36
12 36 1
12 37 36
12 38 36
12 39 36
12 40 36
12 41 1
12 42 36
12 43 36
12 44 36
12 45 36
12 46 36
12 47 72
12 48 36
12 49 36
12 50 36
12 51 36
12 52 36
12 53 36
12 54 36
12 55 36
12 56 36
12 57 36
12 58 36
12 59 36
12 60 36
12 61 36
12 62 36
12 63 36
13 0 36
13 1 36
13 2 36
13 3 72
13 4 72
13 5 72
13 6 36
13 7 36
13 8 72
13 9 72
13 10 72
13 11 36
13 12 72
13 13 36
13 14 36
13 15 72
13 16 36
13 17 36
13 18 36
13 19 36
13 20 72
13 21 72
13 22 36
13 23 36
13 24 36
13 25 36
13 26 72
13 27 72
13 28 36
13 29 72
13 30 72
13 31 72
13 32 36
13 33 36
13 34 36
13 35 36
13 36 72
13 37 36
13 38 36
13 39 72
13 40 36
13 41 36
13 42 72
13 43 36
13 44 36
13 45 36
13 46 36
13 47 72
13 48 72
13 49 36
13 50 36
13 51 36
13 52 72
13 53 72
13 54 72
13 55 36
13 56 72
13 57 36
13 58 36
13 59 36
13 60 36
13 61 72
13 62 72
13 63 36
14 0 72
14 1 72
14 2 36
14 3 36
14 4 36
14 5 36
14 6 72
14 7 72
14 8 36
14 9 36
14 10 36
14 11 72
14 12 72
14 13 72
14 14 36
14 15 72
14 16 36
14 17 72
14 18 72
14 19 36
14 20 36
14 21 36
14 22 36
14 23 72
14 24 36
14 25 36
14 26 36
14 27 36
14 28 36
14 29 36
14 30 36
14 31 36
14 32 72
14 33 36
14 34 36
14 35 72
14 36 36
14 37 36
14 38 72
14 39 72
14 40 72
14 41 72
14 42 1
14 43 36
14 44 36
14 45 36
14 46 36
14 47 36
14 48 72
14 49 36
14 50 72
14 51 36
14 52 36
14 53 36
14 54 36
14 55 72
14 56 36
14 57 36
14 58 72
14 59 72
14 60 72
14 61 36
14 62 72
14 63 36
15 0 72
15 1 36
15 2 36
15 3 36
15 4 72
15 5 36
15 6 36
15 7 36
15 8 36
15 9 72
15 10 72
15 11 36
15 12 72
15 13 36
15 14 36
15 15 72
15 16 72
15 17 72
15 18 72
15 19 72
15 20 36
15 21 72
15 22 72
15 23 36
15 24 36
15 25 36
15 26 72
15 27 36
15 28 72
15 29 36
15 30 36
15 31 72
15 32 72
15 33 36
15 34 36
15 35 72
15 36 36
15 37 36
15 38 36
15 39 36
15 40 36
15 41 36
15 42 72
15 43 36
15 44 36
15 45 36
15 46 36
15 47 36
15 48 36
15 49 36
15 50 36
15 51 72
15 52 36
15 53 36
15 54 72
15 55 36
15 56 36
15 57 72
15 58 36
15 59 36
15 60 36
15 61 36
15 62 36
15 63 72
16 0 72
16 1 36
16 2 36
16 3 36
16 4 72
16 5 72
16 6 36
16 7 36
16 8 36
16 9 72
16 10 72
16 11 72
16 12 36
16 13 36
16 14 72
16 15 72
16 16 36
16 17 36
16 18 36
16 19 72
16 20 72
16 21 36
16 22 72
16 23 72
16 24 36
16 25 72
16 26 36
16 27 72
16 28 36
16 29 72
16 30 36
16 31 108
16 32 36
16 33 108
16 34 72
16 35 36
16 36 36
16 37 36
16 38 72
16 39 36
16 40 72
16 41 36
16 42 36
16 43 36
16 44 36
16 45 36
16 46 72
16 47 36
16 48 36
16 49 72
16 50 36
16 51 36
16 52 1
16 53 72
16 54 36
16 55 72
16 56 72
16 57 36
16 58 36
16 59 36
16 60 36
16 61 36
16 62 36
16 63 36
17 0 108
17 1 72
17 2 36
17 3 72
17 4 72
17 5 72
17 6 36
17 7 36
17 8 36
17 9 36
17 10 72
17 11 72
17 12 36
17 13 72
17 14 36
17 15 36
17 16 72
17 17 36
17 18 36
17 19 36
17 20 36
17 21 36
17 22 36
17 23 36
17 24 36
17 25 36
17 26 72
17 27 180
17 28 36
17 29 36
17 30 36
17 31 36
17 32 36
17 33 36
17 34 36
17 35 108
17 36 36
17 37 72
17 38 72
17 39 72
17 40 72
17 41 36
17 42 36
17 43 72
17 44 36
17 45 72
17 46 72
17 47 72
17 48 36
17 49 36
17 50 72
17 51 72
17 52 36
17 53 72
17 54 36
17 55 36
17 56 36
17 57 72
17 58 72
17 59 36
17 60 36
17 61 72
17 62 36
17 63 72
18 0 36
18 1 36
18 2 36
18 3 36
18 4 72
18 5 72
18 6 36
18 7 36
18 8 36
18 9 36
18 10 36
18 11 36
18 12 72
18 13 36
18 14 36
18 15 36
18 16 36
18 17 36
18 18 36
18 19 72
18 20 36
18 21 72
18 22 36
18 23 72
18 24 72
18 25 72
18 26 36
18 27 72
18 28 36
18 29 36
18 30 36
18 31 36
18 32 36
18 33 72
18 34 36
18 35 36
18 36 72
18 37 36
18 38 36
18 39 36
18 40 36
18 41 72
18 42 36
18 43 36
18 44 36
18 45 36
18 46 108
18 47 36
18 48 36
18 49 72
18 50 72
18 51 36
18 52 36
18 53 36
18 54 36
18 55 72
18 56 36
18 57 36
18 58 72
18 59 36
18 60 72
18 61 36
18 62 108
18 63 36
19 0 72
19 1 72
19 2 72
19 3 36
19 4 72
19 5 36
19 6 72
19 7 36
19 8 72
19 9 36
19 10 72
19 11 72
19 12 72
19 13 36
19 14 72
19 15 36
19 16 72
19 17 36
19 18 72
19 19 72
19 20 36
19 21 72
19 22 72
19 23 36
19 24 36
19 25 36
19 26 180
19 27 36
19 28 36
19 29 36
19 30 72
19 31 36
19 32 72
19 33 72
19 34 108
19 35 72
19 36 36
19 37 108
19 38 36
19 39 36
19 40 36
19 41 72
19 42 72
19 43 72
19 44 36
19 45 72
19 46 72
19 47 72
19 48 36
19 49 36
19 50 36
19 51 36
19 52 36
19 53 36
19 54 36
19 55 36
19 56 72
19 57 72
19 58 36
19 59 36
19 60 36
19 61 36
19 62 36
19 63 72
20 0 72
20 1 36
20 2 36
20 3 36
20 4 36
20 5 72
20 6 36
20 7 36
20 8 72
20 9 72
20 10 36
20 11 72
20 12 36
20 13 72
20 14 36
20 15 72
20 16 72
20 17 72
20 18 36
20 19 36
20 20 36
20 21 36
20 22 36
20 23 36
20 24 36
20 25 36
20 26 36
20 27 36
20 28 36
20 29 36
20 30 36
20 31 144
20 32 36
20 33 36
20 34 72
20 35 36
20 36 72
20 37 36
20 38 72
20 39 36
20 40 36
20 41 36
20 42 36
20 43 72
20 44 36
20 45 36
20 46 72
20 47 36
20 48 36
20 49 36
20 50 72
20 51 36
20 52 36
20 53 36
20 54 72
20 55 36
20 56 36
20 57 36
20 58 72
20 59 36
20 60 72
20 61 72
20 62 36
20 63 72
21 0 72
21 1 36
21 2 36
21 3 108
21 4 72
21 5 72
21 6 36
21 7 72
21 8 36
21 9 36
21 10 36
21 11 72
21 12 72
21 13 72
21 14 36
21 15 36
21 16 36
21 17 36
21 18 36
21 19 36
21 20 36
21 21 72
21 22 36
21 23 72
21 24 36
21 25 72
21 26 36
21 27 36
21 28 36
21 29 72
21 30 72
21 31 36
21 32 36
21 33 36
21 34 36
21 35 36
21 36 72
21 37 72
21 38 72
21 39 36
21 40 72
21 41 72
21 42 72
21 43 72
21 44 36
21 45 72
21 46 36
21 47 72
21 48 72
21 49 72
21 50 36
21 51 72
21 52 36
21 53 36
21 54 72
21 55 36
21 56 36
21 57 36
21 58 36
21 59 36
21 60 36
21 61 36
21 62 36
21 63 36
22 0 72
22 1 72
22 2 36
22 3 36
22 4 36
22 5 36
22 6 36
22 7 36
22 8 36
22 9 72
22 10 36
22 11 36
22 12 36
22 13 36
22 14 72
22 15 72
22 16 72
22 17 36
22 18 72
22 19 72
22 20 36
22 21 36
22 22 36
22 23 72
22 24 36
22 25 36
22 26 36
22 27 36
22 28 72
22 29 36
22 30 36
22 31 36
22 32 36
22 33 36
22 34 36
22 35 72
22 36 72
22 37 36
22 38 36
22 39 36
22 40 36
22 41 36
22 42 36
22 43 72
22 44 72
22 45 72
22 46 36
22 47 72
22 48 72
22 49 36
22 50 36
22 51 72
22 52 36
22 53 108
22 54 72
22 55 72
22 56 72
22 57 36
22 58 108
22 59 36
22 60 144
22 61 36
22 62 72
22 63 36
23 0 72
23 1 36
23 2 36
23 3 36
23 4 36
23 5 36
23 6 36
23 7 36
23 8 36
23 9 36
23 10 36
23 11 36
23 12 1
23 13 36
23 14 1
23 15 36
23 16 36
23 17 36
23 18 36
23 19 36
23 20 36
23 21 36
23 22 36
23 23 36
23 24 36
23 25 72
23 26 36
23 27 36
23 28 36
23 29 36
23 30 1
23 31 36
23 32 36
23 33 1
23 34 36
23 35 36
23 36 36
23 37 1
23 38 36
23 39 36
23 40 36
23 41 36
23 42 36
23 43 36
23 44 36
23 45 36
23 46 36
23 47 1
23 48 36
23 49 36
23 50 1
23 51 36
23 52 36
23 53 36
23 54 36
23 55 36
23 56 36
23 57 36
23 58 36
23 59 36
23 60 36
23 61 36
23 62 36
23 63 36
24 0 216
24 1 36
24 2 72
24 3 36
24 4 72
24 5 36
24 6 36
24 7 36
24 8 36
24 9 36
24 10 36
24 11 72
24 12 72
24 13 36
24 14 72
24 15 36
24 16 36
24 17 36
24 18 72
24 19 72
24 20 72
24 21 36
24 22 36
24 23 36
24 24 72
24 25 72
24 26 36
24 27 72
24 28 36
24 29 36
24 30 36
24 31 36
24 32 36
24 33 36
24 34 36
24 35 36
24 36 36
24 37 36
24 38 36
24 39 36
24 40 36
24 41 36
24 42 36
24 43 36
24 44 72
24 45 36
24 46 36
24 47 72
24 48 36
24 49 36
24 50 36
24 51 36
24 52 36
24 53 72
24 54 36
24 55 36
24 56 72
24 57 36
24 58 36
24 59 72
24 60 72
24 61 72
24 62 36
24 63 36
25 0 72
25 1 36
25 2 36
25 3 36
25 4 72
25 5 36
25 6 72
25 7 72
25 8 72
25 9 36
25 10 36
25 11 36
25 12 36
25 13 36
25 14 36
25 15 36
25 16 72
25 17 72
25 18 36
25 19 36
25 20 36
25 21 36
25 22 36
25 23 36
25 24 36
25 25 36
25 26 36
25 27 36
25 28 36
25 29 36
25 30 36
25 31 72
25 32 72
25 33 36
25 34 36
25 35 72
25 36 36
25 37 36
25 38 36
25 39 36
25 40 72
25 41 36
25 42 72
25 43 36
25 44 72
25 45 36
25 46 36
25 47 36
25 48 72
25 49 36
25 50 72
25 51 36
25 52 72
25 53 36
25 54 36
25 55 36
25 56 36
25 57 72
25 58 72
25 59 72
25 60 36
25 61 72
25 62 36
25 63 36
26 0 36
26 1 36
26 2 36
26 3 36
26 4 36
26 5 36
26 6 36
26 7 36
26 8 36
26 9 36
26 10 36
26 11 36
26 12 36
26 13 36
26 14 36
26 15 72
26 16 36
26 17 36
26 18 36
26 19 36
26 20 36
26 21 36
26 22 36
26 23 36
26 24 36
26 25 1
26 26 36
26 27 36
26 28 36
26 29 36
26 30 36
26 31 36
26 32 36
26 33 36
26 34 36
26 35 36
26 36 36
26 37 36
26 38 36
26 39 36
26 40 72
26 41 36
26 42 36
26 43 36
26 44 36
26 45 36
26 46 36
26 47 36
26 48 36
26 49 36
26 50 36
26 51 36
26 52 36
26 53 36
26 54 1
26 55 36
26 56 36
26 57 36
26 58 36
26 59 36
26 60 36
26 61 36
26 62 36
26 63 1
27 0 36
27 1 36
27 2 36
27 3 36
27 4 36
27 5 72
27 6 36
27 7 36
27 8 36
27 9 36
27 10 36
27 11 36
27 12 36
27 13 36
27 14 36
27 15 36
27 16 36
27 17 72
27 18 36
27 19 36
27 20 36
27 21 36
27 22 36
27 23 36
27 24 36
27 25 36
27 26 1
27 27 36
27 28 36
27 29 36
27 30 1
27 31 36
27 32 1
27 33 36
27 34 36
27 35 36
27 36 36
27 37 36
27 38 36
27 39 36
27 40 36
27 41 36
27 42 36
27 43 36
27 44 36
27 45 36
27 46 36
27 47 36
27 48 36
27 49 36
27 50 36
27 51 36
27 52 1
27 53 36
27 54 36
27 55 36
27 56 36
27 57 36
27 58 36
27 59 36
27 60 36
27 61 36
27 62 36
27 63 36
28 0 180
28 1 36
28 2 36
28 3 36
28 4 36
28 5 36
28 6 72
28 7 72
28 8 36
28 9 36
28 10 36
28 11 36
28 12 36
28 13 72
28 14 36
28 15 72
28 16 72
28 17 36
28 18 36
28 19 36
28 20 36
28 21 72
28 22 36
28 23 72
28 24 72
28 25 36
28 26 72
28 27 72
28 28 72
28 29 36
28 30 72
28 31 36
28 32 36
28 33 36
28 34 36
28 35 36
28 36 36
28 37 36
28 38 36
28 39 36
28 40 36
28 41 36
28 42 36
28 43 72
28 44 36
28 45 36
28 46 36
28 47 36
28 48 72
28 49 72
28 50 36
28 51 72
28 52 36
28 53 36
28 54 36
28 55 36
28 56 72
28 57 36
28 58 36
28 59 36
28 60 36
28 61 72
28 62 72
28 63 36
29 0 108
29 1 36
29 2 36
29 3 36
29 4 36
29 5 72
29 6 36
29 7 72
29 8 36
29 9 36
29 10 72
29 11 36
29 12 36
29 13 36
29 14 36
29 15 72
29 16 36
29 17 36
29 18 36
29 19 36
29 20 36
29 21 72
29 22 36
29 23 36
29 24 36
29 25 36
29 26 36
29 27 72
29 28 36
29 29 36
29 30 36
29 31 36
29 32 36
29 33 36
29 34 36
29 35 36
29 36 36
29 37 36
29 38 1
29 39 36
29 40 36
29 41 36
29 42 36
29 43 36
29 44 36
29 45 36
29 46 36
29 47 36
29 48 36
29 49 36
29 50 36
29 51 36
29 52 36
29 53 36
29 54 36
29 55 36
29 56 36
29 57 72
29 58 36
29 59 36
29 60 36
29 61 36
29 62 36
29 63 36
30 0 36
30 1 36
30 2 36
30 3 36
30 4 36
30 5 36
30 6 36
30 7 36
30 8 36
30 9 36
30 10 36
30 11 36
30 12 36
30 13 36
30 14 36
30 15 36
30 16 36
30 17 1
30 18 36
30 19 36
30 20 36
30 21 36
30 22 36
30 23 36
30 24 36
30 25 72
30 26 36
30 27 36
30 28 36
30 29 36
30 30 36
30 31 36
30 32 36
30 33 36
30 34 36
30 35 36
30 36 36
30 37 1
30 38 36
30 39 36
30 40 36
30 41 36
30 42 36
30 43 36
30 44 36
30 45 36
30 46 36
30 47 1
30 48 36
30 49 36
30 50 36
30 51 36
30 52 36
30 53 36
30 54 36
30 55 36
30 56 36
30 57 36
30 58 36
30 59 36
30 60 36
30 61 36
30 62 36
30 63 36
31 0 36
31 1 36
31 2 36
31 3 36
31 4 36
31 5 36
31 6 36
31 7 36
31 8 36
31 9 1
31 10 36
31 11 36
31 12 36
31 13 36
31 14 36
31 15 36
31 16 36
31 17 36
31 18 36
31 19 36
31 20 36
31 21 36
31 22 36
31 23 36
31 24 36
31 25 36
31 26 36
31 27 36
31 28 36
31 29 36
31 30 36
31 31 36
31 32 36
31 33 36
31 34 36
31 35 36
31 36 36
31 37 36
31 38 36
31 39 36
31 40 1
31 41 36
31 42 36
31 43 36
31 44 36
31 45 36
31 46 36
31 47 36
31 48 36
31 49 36
31 50 36
31 51 36
31 52 36
31 53 36
31 54 36
31 55 36
31 56 36
31 57 36
31 58 36
31 59 1
31 60 36
31 61 36
31 62 36
31 63 36
32 0 36
32 1 36
32 2 36
32 3 36
32 4 36
32 5 36
32 6 36
32 7 36
32 8 36
32 9 36
32 10 36
32 11 36
32 12 36
32 13 36
32 14 36
32 15 36
32 16 36
32 17 36
32 18 36
32 19 36
32 20 36
32 21 36
32 22 36
32 23 36
32 24 36
32 25 36
32 26 36
32 27 36
32 28 36
32 29 36
32 30 36
32 31 36
32 32 36
32 33 36
32 34 36
32 35 36
32 36 36
32 37 36
32 38 36
32 39 36
32 40 36
32 41 36
32 42 36
32 43 36
32 44 36
32 45 36
32 46 36
32 47 36
32 48 36
32 49 36
32 50 36
32 51 36
32 52 36
32 53 36
32 54 36
32 55 72
32 56 36
32 57 36
32 58 36
32 59 36
32 60 36
32 61 36
32 62 1
32 63 36
33 0 36
33 1 36
33 2 1
33 3 36
33 4 36
33 5 1
33 6 36
33 7 36
33 8 36
33 9 36
33 10 36
33 11 72
33 12 36
33 13 36
33 14 36
33 15 36
33 16 72
33 17 36
33 18 36
33 19 36
33 20 36
33 21 36
33 22 36
33 23 36
33 24 36
33 25 36
33 26 36
33 27 36
33 28 36
33 29 36
33 30 36
33 31 1
33 32 36
33 33 36
33 34 36
33 35 36
33 36 36
33 37 36
33 38 36
33 39 36
33 40 36
33 41 36
33 42 36
33 43 36
33 44 36
33 45 36
33 46 36
33 47 36
33 48 36
33 49 36
33 50 36
33 51 36
33 52 36
33 53 36
33 54 36
33 55 36
33 56 36
33 57 36
33 58 36
33 59 36
33 60 1
33 61 36
33 62 36
33 63 36
34 0 36
34 1 36
34 2 36
34 3 36
34 4 36
34 5 1
34 6 36
34 7 36
34 8 36
34 9 36
34 10 36
34 11 36
34 12 36
34 13 36
34 14 36
34 15 36
34 16 36
34 17 1
34 18 36
34 19 36
34 20 36
34 21 36
34 22 1
34 23 36
34 24 36
34 25 1
34 26 36
34 27 36
34 28 36
34 29 36
34 30 36
34 31 36
34 32 36
34 33 36
34 34 36
34 35 36
34 36 36
34 37 1
34 38 36
34 39 36
34 40 36
34 41 36
34 42 36
34 43 36
34 44 36
34 45 36
34 46 72
34 47 36
34 48 36
34 49 36
34 50 36
34 51 36
34 52 36
34 53 36
34 54 36
34 55 36
34 56 36
34 57 36
34 58 36
34 59 36
34 60 1
34 61 36
34 62 36
34 63 36
35 0 216
35 1 36
35 2 72
35 3 36
35 4 72
35 5 36
35 6 36
35 7 36
35 8 72
35 9 36
35 10 36
35 11 72
35 12 36
35 13 72
35 14 36
35 15 36
35 16 36
35 17 36
35 18 36
35 19 36
35 20 36
35 21 36
35 22 36
35 23 36
35 24 36
35 25 36
35 26 36
35 27 36
35 28 36
35 29 72
35 30 36
35 31 36
35 32 36
35 33 36
35 34 72
35 35 72
35 36 72
35 37 36
35 38 72
35 39 36
35 40 144
35 41 72
35 42 36
35 43 36
35 44 36
35 45 36
35 46 72
35 47 36
35 48 36
35 49 72
35 50 72
35 51 72
35 52 36
35 53 36
35 54 36
35 55 36
35 56 36
35 57 36
35 58 72
35 59 36
35 60 72
35 61 72
35 62 36
35 63 72
36 0 180
36 1 36
36 2 36
36 3 36
36 4 36
36 5 36
36 6 36
36 7 36
36 8 36
36 9 36
36 10 36
36 11 36
36 12 36
36 13 36
36 14 36
36 15 36
36 16 36
36 17 36
36 18 36
36 19 36
36 20 36
36 21 36
36 22 36
36 23 36
36 24 36
36 25 36
36 26 36
36 27 36
36 28 36
